date,time,air_temperature_C,wind_speed_m_s,soil_temperature_C,soil_moisture_percent
21-01-24,18:00:00,10.96,5.77,4.64,23.65
21-01-24,19:00:00,8.63,9.04,4.2,23.63
21-01-24,20:00:00,8.06,3.97,4.92,23.63
21-01-24,21:00:00,7.87,3.43,5.48,23.63
21-01-24,22:00:00,11.18,3.63,5.12,23.63
21-01-24,23:00:00,6.4,7.39,5.01,23.62
22-01-24,00:00:00,7.66,5.26,5.04,23.61
22-01-24,01:00:00,7.34,3.59,6.86,23.61
22-01-24,02:00:00,4.81,4.8,6.96,23.61
22-01-24,03:00:00,5.09,3.84,5.19,23.61
22-01-24,04:00:00,1.47,5.19,6.87,23.61
22-01-24,05:00:00,0.18,6.41,6.47,23.61
22-01-24,06:00:00,-0.75,3.21,7.11,23.61
22-01-24,07:00:00,2.26,4.49,4.34,23.61
22-01-24,08:00:00,2.89,5.36,6.25,23.61
22-01-24,09:00:00,0.01,7.1,5.22,23.6
22-01-24,10:00:00,-2.28,5.27,4.74,23.6
22-01-24,11:00:00,3.63,4.14,4.72,23.6
22-01-24,12:00:00,3.67,4.58,4.2,23.6
22-01-24,13:00:00,2.52,4.12,3.42,23.6
22-01-24,14:00:00,4.74,3.95,4.31,23.61
22-01-24,15:00:00,5.56,4.94,4.9,23.6
22-01-24,16:00:00,3.83,3.85,4.63,23.61
22-01-24,17:00:00,4.19,4.41,2.69,23.61
22-01-24,18:00:00,10.23,4.9,3.09,23.6
22-01-24,19:00:00,7.17,3.75,5.46,23.6
22-01-24,20:00:00,7.06,4.75,4.69,23.6
22-01-24,21:00:00,9.59,4.89,4.01,23.59
22-01-24,22:00:00,7.82,3.79,4.09,23.59
22-01-24,23:00:00,7.17,7.16,4.56,23.58
24-01-24,00:00:00,3.49,6.45,4.36,23.58
24-01-24,01:00:00,1.89,4.68,3.76,23.58
24-01-24,02:00:00,3.08,4.36,3.12,23.58
24-01-24,03:00:00,-0.4,6.95,2.17,23.57
24-01-24,04:00:00,7.22,4.01,4.61,23.57
24-01-24,05:00:00,2.49,5.24,3.56,23.57
24-01-24,06:00:00,-2.2,3.26,6.09,23.58
24-01-24,07:00:00,5.27,3.34,4.85,23.58
24-01-24,08:00:00,5.27,3.28,4.93,23.59
24-01-24,09:00:00,0.81,3.52,5.06,23.59
24-01-24,10:00:00,3.78,4.55,4.55,23.59
24-01-24,11:00:00,2.65,5.08,2.31,23.59
24-01-24,12:00:00,3.75,5.58,4.13,23.59
24-01-24,13:00:00,6.01,4.84,4.68,23.58
24-01-24,14:00:00,3.28,6.04,3.12,23.58
24-01-24,15:00:00,4.36,3.82,4.55,23.58
24-01-24,16:00:00,3,3.75,4.42,23.59
24-01-24,17:00:00,6.3,3.99,1.18,23.59
24-01-24,18:00:00,8.3,4.92,5.06,23.58
24-01-24,19:00:00,9.98,4.24,2.82,23.58
24-01-24,20:00:00,8.31,4.35,3.51,23.58
24-01-24,21:00:00,6.56,4.08,4.69,23.58
24-01-24,22:00:00,5.45,4.84,4.71,23.58
24-01-24,23:00:00,6.95,3.57,5.47,23.58
24-01-24,00:00:00,3.12,4.3,4.7,23.58
24-01-24,01:00:00,3.63,3.69,3.96,23.58
24-01-24,02:00:00,4.77,6.23,5.77,23.58
24-01-24,03:00:00,3.32,4.26,4.15,23.58
24-01-24,04:00:00,4.19,4.35,3.21,23.58
24-01-24,05:00:00,-0.31,5.2,4.2,23.58
24-01-24,06:00:00,4.34,4.71,4.65,23.58
24-01-24,07:00:00,2.46,5.56,1.75,23.58
24-01-24,08:00:00,1.3,3.47,5.5,23.58
24-01-24,09:00:00,-0.08,3.77,1.2,23.58
24-01-24,10:00:00,2.73,3.21,4.62,23.59
24-01-24,11:00:00,-1.52,6.12,3.39,23.58
24-01-24,12:00:00,4.23,4.92,4.18,23.58
24-01-24,13:00:00,2.26,3.4,4.91,23.59
24-01-24,14:00:00,4.14,4.53,3.96,23.59
24-01-24,15:00:00,1.72,5.37,4.24,23.59
24-01-24,16:00:00,4.77,3.28,2.87,23.59
24-01-24,17:00:00,6.65,5.55,5.5,23.59
24-01-24,18:00:00,9.89,5.63,3.68,23.58
24-01-24,19:00:00,8.88,3.7,3.98,23.58
24-01-24,20:00:00,4.21,4.86,3.28,23.58
24-01-24,21:00:00,7.08,4.74,3.84,23.58
24-01-24,22:00:00,4.83,4.35,5.42,23.58
24-01-24,23:00:00,5.52,5.74,4.02,23.57
25-01-24,00:00:00,6.32,4.34,3.66,23.57
25-01-24,01:00:00,5.07,4.74,5.2,23.57
25-01-24,02:00:00,4.82,3.89,4.09,23.58
25-01-24,03:00:00,2.86,4.98,5.29,23.57
25-01-24,04:00:00,3.61,3.9,3.97,23.58
25-01-24,05:00:00,0.46,4.65,4.04,23.58
25-01-24,06:00:00,1.7,4.02,3.37,23.58
25-01-24,07:00:00,3.79,5.19,2.04,23.58
25-01-24,08:00:00,-1.86,4.1,3.45,23.58
25-01-24,09:00:00,4.49,3.9,4.14,23.58
25-01-24,10:00:00,3.47,3.95,3.55,23.59
25-01-24,11:00:00,2.03,3.22,2.41,23.59
25-01-24,12:00:00,0.69,3.22,3.31,23.59
25-01-24,13:00:00,3.56,4.07,3.88,23.6
25-01-24,14:00:00,3.17,8.32,4.62,23.59
25-01-24,15:00:00,5.32,4.69,4.12,23.58
25-01-24,16:00:00,9.02,5.09,4.66,23.58
25-01-24,17:00:00,5.82,3.18,6.31,23.58
25-01-24,18:00:00,8.38,3.51,3.62,23.58
25-01-24,19:00:00,6.66,3.58,6.15,23.59
25-01-24,20:00:00,9.01,3.95,3.88,23.58
25-01-24,21:00:00,7.74,5.04,5.69,23.58
25-01-24,22:00:00,8.07,3.09,5.97,23.58
25-01-24,23:00:00,3.11,4.88,5.22,23.58
26-01-24,00:00:00,1.64,4.47,4.23,23.58
26-01-24,01:00:00,4.34,6.73,3.74,23.58
26-01-24,02:00:00,3.97,4.36,4.1,23.58
26-01-24,03:00:00,4.47,5.92,4.76,23.57
26-01-24,04:00:00,2.27,4.67,3.47,23.57
26-01-24,05:00:00,4.14,7.6,3.62,23.57
26-01-24,06:00:00,-4.1,4.95,3.73,28.23
26-01-24,07:00:00,0.37,4.13,4.22,28.18
26-01-24,08:00:00,0.89,4.26,4.34,28.14
26-01-24,09:00:00,1.9,4.11,4.75,28.1
26-01-24,10:00:00,2.81,3.89,6.03,28.05
26-01-24,11:00:00,4.37,3.66,5.6,28.01
26-01-24,12:00:00,-0.58,3.69,4.37,27.97
26-01-24,13:00:00,4.82,5.26,4.37,27.93
26-01-24,14:00:00,0.83,6.28,4.98,27.88
26-01-24,15:00:00,6.18,4.36,4.46,27.83
26-01-24,16:00:00,5.86,5.05,4.32,27.79
26-01-24,17:00:00,4.11,3.91,4.36,27.75
26-01-24,18:00:00,6.67,3.73,2.7,27.71
26-01-24,19:00:00,10.56,3.4,5.16,27.67
26-01-24,20:00:00,6.73,3.28,5.29,27.63
26-01-24,21:00:00,10.01,4.73,4.48,27.58
26-01-24,22:00:00,4.65,3.7,3.31,27.55
26-01-24,23:00:00,8.19,4.69,5.6,27.5
27-01-24,00:00:00,6.71,4.28,3.95,27.46
27-01-24,01:00:00,3.62,5.72,5.2,27.42
27-01-24,02:00:00,0.61,3.19,3.16,27.39
27-01-24,03:00:00,3.73,3.52,3.29,27.35
27-01-24,04:00:00,0.82,3.15,3.89,27.32
27-01-24,05:00:00,4.15,7.07,5.1,27.28
27-01-24,06:00:00,0.58,3.52,4.55,27.24
27-01-24,07:00:00,1.12,5.21,4.5,27.2
27-01-24,08:00:00,-0.44,3.34,2.73,27.17
27-01-24,09:00:00,3.77,3.59,4.27,27.14
27-01-24,10:00:00,1.07,5.78,2.18,27.1
27-01-24,11:00:00,1.81,3.42,5.37,27.07
27-01-24,12:00:00,-1.38,4.96,3.35,27.03
27-01-24,13:00:00,3.64,5.27,3.51,27
27-01-24,14:00:00,7.67,3.61,3.57,26.97
27-01-24,15:00:00,6.38,4.54,5.45,26.93
27-01-24,16:00:00,5.08,4.19,3.79,26.9
27-01-24,17:00:00,4.47,4.86,3.95,26.86
27-01-24,18:00:00,5.62,3.19,4.96,26.84
27-01-24,19:00:00,6.87,3.41,5.51,26.81
27-01-24,20:00:00,4.72,4.55,3.01,26.77
27-01-24,21:00:00,7.03,4.44,4.19,26.74
27-01-24,22:00:00,6.23,3.81,2.73,26.71
27-01-24,23:00:00,6.75,5.06,3.1,26.68
28-01-24,00:00:00,4.69,3.5,4.87,26.65
28-01-24,01:00:00,9.92,4.85,4.3,26.61
28-01-24,02:00:00,7.42,5.34,2.95,26.58
28-01-24,03:00:00,3.3,6.42,5.06,26.54
28-01-24,04:00:00,6.19,3.38,5.72,26.52
28-01-24,05:00:00,0.7,7.12,4.48,26.48
28-01-24,06:00:00,2.78,4.57,3.46,26.45
28-01-24,07:00:00,2.24,4.33,3.88,26.42
28-01-24,08:00:00,-2.08,3.42,2.96,26.4
28-01-24,09:00:00,-0.82,3.48,4.95,26.38
28-01-24,10:00:00,3.94,3.47,5.11,26.35
28-01-24,11:00:00,-0.78,4.2,3.97,26.33
28-01-24,12:00:00,2.21,8.29,5.02,26.29
28-01-24,13:00:00,1.16,4.61,6.23,26.26
28-01-24,14:00:00,3.3,3.86,4.03,26.24
28-01-24,15:00:00,7.59,3.82,3.12,26.21
28-01-24,16:00:00,3.19,3.37,4.48,26.19
28-01-24,17:00:00,6.49,3.5,4.96,26.16
28-01-24,18:00:00,5.67,5.25,2.51,26.14
28-01-24,19:00:00,2.06,5.97,2.14,26.11
28-01-24,20:00:00,7.73,5.63,2.64,26.08
28-01-24,21:00:00,2.75,4.5,4.4,30.24
28-01-24,22:00:00,5.6,3.82,4.79,30.18
28-01-24,23:00:00,4.31,3.1,3.32,30.12
29-01-24,00:00:00,4.28,3.19,3.62,30.06
29-01-24,01:00:00,1.75,3.6,3.69,30
29-01-24,02:00:00,5.5,4.48,1.73,29.93
29-01-24,03:00:00,5.76,4.01,3.94,29.87
29-01-24,04:00:00,-4.36,5.76,2.5,29.8
29-01-24,05:00:00,4.04,4.19,6.16,29.74
29-01-24,06:00:00,-2.12,5.22,2.65,29.68
29-01-24,07:00:00,1.32,5.39,2.07,29.62
29-01-24,08:00:00,1.35,7.3,1.8,29.55
29-01-24,09:00:00,-3.07,4.05,4.88,29.49
29-01-24,10:00:00,3.6,3.21,3.96,29.44
29-01-24,11:00:00,-0.42,3.74,1.79,29.38
29-01-24,12:00:00,3.19,5.29,0.45,29.32
29-01-24,13:00:00,2.23,3.43,3.26,29.27
29-01-24,14:00:00,3.54,4.64,2.65,29.21
29-01-24,15:00:00,5.26,3.56,2.09,29.16
29-01-24,16:00:00,8.23,3.89,3.82,29.1
29-01-24,17:00:00,3.16,3.93,3.34,29.05
29-01-24,18:00:00,8.34,3.66,3.67,28.99
29-01-24,19:00:00,6.17,4.7,3.96,28.94
29-01-24,20:00:00,3.86,4.01,3.88,28.89
29-01-24,21:00:00,9.11,4.91,4.12,28.83
29-01-24,22:00:00,6.95,4.39,4.9,28.78
29-01-24,23:00:00,4.96,3.53,3.49,28.73
30-01-24,00:00:00,5.83,6.3,2.53,28.67
30-01-24,01:00:00,6.06,5.03,4.05,28.62
30-01-24,02:00:00,3.3,4.04,2.46,28.57
30-01-24,03:00:00,1.08,4.96,4.92,28.52
30-01-24,04:00:00,-0.7,4.43,3.95,28.47
30-01-24,05:00:00,0.84,4.02,3.9,28.42
30-01-24,06:00:00,-1.49,5.03,3.53,28.38
30-01-24,07:00:00,0.33,4.42,3.94,28.33
30-01-24,08:00:00,1.22,4.04,4.08,28.28
30-01-24,09:00:00,2.72,3.75,4.48,28.24
30-01-24,10:00:00,0.11,3.27,1.64,28.2
30-01-24,11:00:00,5.71,4.79,4.65,28.15
30-01-24,12:00:00,4.02,4.99,4.93,28.1
30-01-24,13:00:00,0.62,4.9,5.33,28.06
30-01-24,14:00:00,2.23,4.2,5.25,28.01
30-01-24,15:00:00,3.37,5.29,3.57,27.97
30-01-24,16:00:00,5.74,4.19,3.01,27.93
30-01-24,17:00:00,4.84,4.18,3.26,27.88
30-01-24,18:00:00,5.12,3.59,4.08,27.84
30-01-24,19:00:00,8.41,3.35,4.57,27.8
30-01-24,20:00:00,7.14,4.47,3.99,27.76
30-01-24,21:00:00,7.99,3.99,5.38,27.72
30-01-24,22:00:00,5.51,6.05,4.56,27.67
30-01-24,23:00:00,4.08,3.88,5.34,27.63
31-01-24,00:00:00,3.03,4.94,-0.13,27.59
31-01-24,01:00:00,9.12,4.92,2.97,27.55
31-01-24,02:00:00,4.2,3.48,3.32,27.51
31-01-24,03:00:00,4.09,4.26,3.07,27.47
31-01-24,04:00:00,3.96,5.91,4.21,27.43
31-01-24,05:00:00,1.7,3.71,3.31,27.39
31-01-24,06:00:00,0.99,3.72,4,27.36
31-01-24,07:00:00,-1.16,3.46,1.89,27.32
31-01-24,08:00:00,-1.33,3.48,3.88,27.29
31-01-24,09:00:00,0.49,4.51,2.96,27.25
31-01-24,10:00:00,-0.1,3.55,3.95,27.22
31-01-24,11:00:00,2.03,4.45,3.33,27.19
31-01-24,12:00:00,-0.23,3.8,3.45,27.15
31-01-24,13:00:00,1.48,4.25,3.26,27.12
31-01-24,14:00:00,-0.61,3.24,4.21,27.09
31-01-24,15:00:00,3.57,4.71,3.4,27.05
31-01-24,16:00:00,2.97,3.23,1.61,27.02
31-01-24,17:00:00,2.84,3.47,2.17,26.99
31-01-24,18:00:00,4.18,3.68,3.3,26.96
31-01-24,19:00:00,4.68,3.16,2.69,26.93
31-01-24,20:00:00,4.95,4.43,0.83,26.9
31-01-24,21:00:00,5.59,3.31,2.19,26.87
31-01-24,22:00:00,5.43,4.16,4.61,26.84
31-01-24,23:00:00,4.73,3.67,3.8,26.81
01-02-24,00:00:00,5.23,3.04,2.22,26.78
01-02-24,01:00:00,2.92,6.1,0.86,26.74
01-02-24,02:00:00,3.29,5.82,3.04,26.71
01-02-24,03:00:00,4.38,4.39,3.82,26.68
01-02-24,04:00:00,3.63,3.85,2.8,26.65
01-02-24,05:00:00,2.07,6.87,3.16,26.61
01-02-24,06:00:00,-0.52,5.27,0.94,26.58
01-02-24,07:00:00,0.13,6.46,1.6,26.55
01-02-24,08:00:00,3.18,3.7,2.47,26.52
01-02-24,09:00:00,-3.1,3.84,1.81,26.49
01-02-24,10:00:00,-0.01,3.64,1.97,26.47
01-02-24,11:00:00,0.34,4.57,4.67,26.44
01-02-24,12:00:00,3.66,4.19,3.47,26.41
01-02-24,13:00:00,6.94,4.82,3.11,26.38
01-02-24,14:00:00,6.02,3.23,3.4,26.36
01-02-24,15:00:00,3.11,3.12,3.35,26.33
01-02-24,16:00:00,6.89,5.25,3.66,26.3
01-02-24,17:00:00,4.79,5.08,2.92,26.28
01-02-24,18:00:00,8.49,5.62,3.51,26.24
01-02-24,19:00:00,2.54,4.28,5.37,26.22
01-02-24,20:00:00,4.75,3.95,4.58,26.19
01-02-24,21:00:00,6.85,4.3,5.43,26.17
01-02-24,22:00:00,5.36,4.76,4.52,26.14
01-02-24,23:00:00,5.06,3.33,4.02,26.12
02-02-24,00:00:00,8.62,3.49,4.27,26.09
02-02-24,01:00:00,2.56,3.67,4.56,26.07
02-02-24,02:00:00,2.32,3.87,3.82,26.05
02-02-24,03:00:00,-1.22,4,3.34,26.03
02-02-24,04:00:00,1.11,4.32,2.32,26
02-02-24,05:00:00,1.05,4.4,3.61,25.98
02-02-24,06:00:00,-0.22,3.08,3.98,25.96
02-02-24,07:00:00,-1.95,3.62,2.25,25.94
02-02-24,08:00:00,0.68,4.87,2.87,25.92
02-02-24,09:00:00,-4.1,3.54,2.72,25.9
02-02-24,10:00:00,-1.61,5.06,2.18,25.87
02-02-24,11:00:00,-0.37,3.67,4.16,25.85
02-02-24,12:00:00,2.08,4.71,3.02,25.83
02-02-24,13:00:00,4.81,5.37,3.88,25.81
02-02-24,14:00:00,1.22,4.47,2.99,25.78
02-02-24,15:00:00,3.73,8.06,3.55,25.75
02-02-24,16:00:00,3.46,3.93,1.87,25.73
02-02-24,17:00:00,6.28,3.8,3.69,25.71
02-02-24,18:00:00,8.54,3.64,2.85,25.69
02-02-24,19:00:00,2.04,3.24,1.39,25.67
02-02-24,20:00:00,6.15,4.21,2.51,25.65
02-02-24,21:00:00,2.44,5.99,2,25.63
02-02-24,22:00:00,9.13,7.8,2.73,25.6
02-02-24,23:00:00,5.69,4.12,2.67,25.58
03-02-24,00:00:00,3.59,4.7,2.92,25.56
03-02-24,01:00:00,1.84,3.87,3.56,25.54
03-02-24,02:00:00,2.01,5.46,3.95,25.52
03-02-24,03:00:00,-1.57,3.27,3.79,25.5
03-02-24,04:00:00,2.24,3.97,2.08,25.49
03-02-24,05:00:00,1.72,3.77,0.3,25.47
03-02-24,06:00:00,-3.18,4.9,2.45,25.45
03-02-24,07:00:00,0.33,4.39,3.62,25.43
03-02-24,08:00:00,0.34,4.35,2.76,25.42
03-02-24,09:00:00,-3.6,8.43,-0.45,25.39
03-02-24,10:00:00,-1.29,3.03,3.65,25.37
03-02-24,11:00:00,2.76,3.55,1.08,25.36
03-02-24,12:00:00,3.93,5.25,2.06,25.34
03-02-24,13:00:00,-0.3,3.85,1.98,25.32
03-02-24,14:00:00,1.29,4.54,5.02,25.31
03-02-24,15:00:00,5.3,3.88,-0.9,25.29
03-02-24,16:00:00,6.13,4.1,2.84,25.28
03-02-24,17:00:00,8.31,3.62,2.52,25.26
03-02-24,18:00:00,6.56,5.37,2.37,25.24
03-02-24,19:00:00,6.73,3.47,2.54,25.22
03-02-24,20:00:00,4.04,4.07,2.76,25.21
03-02-24,21:00:00,5.53,3.5,1.35,25.2
03-02-24,22:00:00,8.41,3.57,2.39,25.18
03-02-24,23:00:00,4.78,3.67,3.76,25.17
04-02-24,00:00:00,-0.72,5.15,2.65,25.15
04-02-24,01:00:00,6.94,4.87,1.28,25.13
04-02-24,02:00:00,3.01,3.58,3.74,25.12
04-02-24,03:00:00,0.69,3.16,3.79,25.11
04-02-24,04:00:00,-0.88,6.15,5.93,25.09
04-02-24,05:00:00,-3.57,5.17,2.31,25.07
04-02-24,06:00:00,-0.89,3.99,3.4,25.06
04-02-24,07:00:00,-3.41,5.24,3.47,25.04
04-02-24,08:00:00,-0.38,4.47,3.58,25.03
04-02-24,09:00:00,-1.73,3.56,3.08,25.02
04-02-24,10:00:00,-2.68,6.25,2.98,25
04-02-24,11:00:00,-1.46,3.53,1.08,24.99
04-02-24,12:00:00,3.05,3.67,0.72,24.98
04-02-24,13:00:00,3.76,4.14,2.65,24.97
04-02-24,14:00:00,5.91,3.11,2.88,24.96
04-02-24,15:00:00,2.76,5.92,2.93,24.94
04-02-24,16:00:00,3.35,3.11,1.96,24.93
04-02-24,17:00:00,2.24,3.22,1.45,24.92
04-02-24,18:00:00,7.89,3.26,2.39,24.91
04-02-24,19:00:00,7.51,5.5,3.1,24.89
04-02-24,20:00:00,6.65,5.54,2.07,24.88
04-02-24,21:00:00,7.32,3.19,0.71,24.86
04-02-24,22:00:00,3.46,3.47,1.67,24.86
04-02-24,23:00:00,5.85,4.01,0.74,24.84
05-02-24,00:00:00,1.85,3.48,2.05,24.84
05-02-24,01:00:00,3.35,3.34,1.58,24.83
05-02-24,02:00:00,3.96,3.92,1.7,24.82
05-02-24,03:00:00,2.62,4.02,2.39,24.81
05-02-24,04:00:00,2.41,3.82,1.48,24.8
05-02-24,05:00:00,-0.74,6.01,3.09,24.78
05-02-24,06:00:00,-1.54,4.91,3.2,24.77
05-02-24,07:00:00,0.37,4.72,2.2,24.76
05-02-24,08:00:00,-0.77,3.44,2.56,24.75
05-02-24,09:00:00,0.97,3.11,3.66,24.74
05-02-24,10:00:00,1.3,4.32,4.8,24.73
05-02-24,11:00:00,1.77,3.31,3.18,24.72
05-02-24,12:00:00,0.13,3.64,4.07,24.72
05-02-24,13:00:00,3.01,3.03,1.99,24.71
05-02-24,14:00:00,3.51,5.36,1.69,24.7
05-02-24,15:00:00,3.05,5.81,4.03,24.68
05-02-24,16:00:00,2.39,4.71,1.96,24.67
05-02-24,17:00:00,5.89,4.49,2.41,24.66
05-02-24,18:00:00,4.8,3.33,2.21,24.65
05-02-24,19:00:00,4.43,4.67,5.33,27.69
05-02-24,20:00:00,5.93,5.06,3.48,27.65
05-02-24,21:00:00,7.51,3.24,3.94,27.61
05-02-24,22:00:00,9.75,7.8,2.81,27.56
05-02-24,23:00:00,5.43,5.73,3.29,27.51
06-02-24,00:00:00,2.46,7.85,2.64,27.47
06-02-24,01:00:00,5.94,4.1,4.82,27.43
06-02-24,02:00:00,2.26,4.3,1.62,27.39
06-02-24,03:00:00,4.15,8.33,1.7,27.34
06-02-24,04:00:00,0.42,3.95,4.89,27.31
06-02-24,05:00:00,1.72,4.48,4.34,27.27
06-02-24,06:00:00,2.67,3.9,2.29,27.24
06-02-24,07:00:00,-1.99,3.84,3.08,27.2
06-02-24,08:00:00,0.66,4.3,3.25,27.17
06-02-24,09:00:00,0.29,6.01,4.46,27.13
06-02-24,10:00:00,-3.86,5.03,3.27,27.09
06-02-24,11:00:00,-4.22,6.15,3.4,27.05
06-02-24,12:00:00,-0.8,4.13,1.98,27.02
06-02-24,13:00:00,-1.2,6.5,1.34,26.98
06-02-24,14:00:00,2.66,4.21,3.78,26.95
06-02-24,15:00:00,1.44,3.35,1.05,26.92
06-02-24,16:00:00,3.04,3.57,3.62,26.89
06-02-24,17:00:00,4.46,5.91,1.6,26.85
06-02-24,18:00:00,4.06,3.25,2.43,26.82
06-02-24,19:00:00,3.2,3.79,1.35,26.79
06-02-24,20:00:00,8.54,3.42,2.51,26.76
06-02-24,21:00:00,4.9,5.71,0.92,26.73
06-02-24,22:00:00,2.51,3.78,2.3,26.7
06-02-24,23:00:00,4.33,4.36,5.22,26.67
07-02-24,00:00:00,2.75,5.09,0.73,26.64
07-02-24,01:00:00,0.93,7.89,0.73,26.6
07-02-24,02:00:00,-0.85,3.93,1.29,26.57
07-02-24,03:00:00,1.79,4.87,0.64,26.54
07-02-24,04:00:00,-0.74,4.02,1.6,26.51
07-02-24,05:00:00,2.01,4.45,0.99,26.48
07-02-24,06:00:00,1.31,5.3,1.91,26.45
07-02-24,07:00:00,-1.24,5.98,0.72,26.42
07-02-24,08:00:00,-1.43,4.78,0.87,26.39
07-02-24,09:00:00,2.78,4.04,0.98,26.36
07-02-24,10:00:00,-0.79,3.5,3.7,26.34
07-02-24,11:00:00,0.34,4.08,3.04,26.31
07-02-24,12:00:00,2.84,5.66,3.76,26.28
07-02-24,13:00:00,0.68,4.01,2.5,26.26
07-02-24,14:00:00,0.38,4.79,1.88,26.23
07-02-24,15:00:00,4.4,6.04,1.61,26.2
07-02-24,16:00:00,8.3,4.44,2.51,26.17
07-02-24,17:00:00,2.43,3.4,1.83,26.15
07-02-24,18:00:00,3.71,6.88,3.64,26.12
07-02-24,19:00:00,5.68,5.71,2.66,26.09
07-02-24,20:00:00,2.84,4.34,2.8,26.07
07-02-24,21:00:00,5.97,3.61,1.75,26.04
07-02-24,22:00:00,4.19,5.23,2.03,26.02
07-02-24,23:00:00,4.73,4.39,3.1,25.99
08-02-24,00:00:00,5.23,4.63,1.29,25.97
08-02-24,01:00:00,0.16,6.48,0.29,25.94
08-02-24,02:00:00,0.84,3.86,3.25,25.92
08-02-24,03:00:00,-0.38,6.59,2.78,25.89
08-02-24,04:00:00,-1.35,4.31,1.2,25.87
08-02-24,05:00:00,-0.35,4.21,2.28,25.85
08-02-24,06:00:00,1.37,6.7,2.37,25.82
08-02-24,07:00:00,-0.31,3.55,0.42,25.8
08-02-24,08:00:00,-4.56,4.02,0.94,25.78
08-02-24,09:00:00,0.93,3.44,1.6,25.76
08-02-24,10:00:00,-2.79,3.72,2.79,25.74
08-02-24,11:00:00,2.11,4.07,1.68,25.72
08-02-24,12:00:00,1.45,5.13,0.66,25.7
08-02-24,13:00:00,1.24,4.77,2.15,25.68
08-02-24,14:00:00,4.02,3.25,1.52,25.66
08-02-24,15:00:00,1.68,5.73,1.27,25.64
08-02-24,16:00:00,6.15,6.86,3.69,25.61
08-02-24,17:00:00,2.74,10.03,0.53,25.58
08-02-24,18:00:00,3.96,4.82,0.67,25.55
08-02-24,19:00:00,6.72,3.6,3.84,25.54
08-02-24,20:00:00,4.27,3.96,1.59,25.52
08-02-24,21:00:00,4.79,4.25,2.21,25.5
08-02-24,22:00:00,5.15,4.49,3.68,25.48
08-02-24,23:00:00,3.47,4.21,3.22,25.47
09-02-24,00:00:00,3.8,5.65,1.34,25.44
09-02-24,01:00:00,7.77,3.49,1.97,25.43
09-02-24,02:00:00,6.13,6.14,1.01,25.4
09-02-24,03:00:00,2.18,5.11,2.87,25.38
09-02-24,04:00:00,0.82,4.48,4.22,25.37
09-02-24,05:00:00,1.66,4.31,3.65,25.35
09-02-24,06:00:00,0.36,4.84,1.48,25.33
09-02-24,07:00:00,0.96,3.15,2.97,25.32
09-02-24,08:00:00,-5.62,5.53,4.87,25.3
09-02-24,09:00:00,-0.96,6.15,1.93,25.28
09-02-24,10:00:00,1.09,3.58,1.9,25.26
09-02-24,11:00:00,-1.11,3.34,2.99,25.25
09-02-24,12:00:00,0.24,6.65,3.31,25.23
09-02-24,13:00:00,0.26,3.88,1.41,25.21
09-02-24,14:00:00,4.11,5.09,3.44,25.2
09-02-24,15:00:00,5.58,4.08,3.1,25.18
09-02-24,16:00:00,2.26,5.11,2.01,25.17
09-02-24,17:00:00,4.88,4.12,2.09,25.15
09-02-24,18:00:00,5.28,5.95,4.75,25.13
09-02-24,19:00:00,10.54,3.91,1.79,25.11
09-02-24,20:00:00,2.65,6.92,0.97,25.09
09-02-24,21:00:00,5.3,4.14,2.7,25.08
09-02-24,22:00:00,3.83,3.08,3.1,25.07
09-02-24,23:00:00,7.8,3.69,3.37,25.05
10-02-24,00:00:00,6.84,3.24,3.51,25.04
10-02-24,01:00:00,2.7,4.17,2.13,25.03
10-02-24,02:00:00,4.19,8.23,3.89,25
10-02-24,03:00:00,3.38,3.3,0.35,24.99
10-02-24,04:00:00,-2.4,4.58,1.81,24.98
10-02-24,05:00:00,1.26,3.42,1.52,24.97
10-02-24,06:00:00,-1.3,6.8,2.23,24.95
10-02-24,07:00:00,-1.75,4.18,1.63,24.94
10-02-24,08:00:00,-0.16,6.89,4.25,24.92
10-02-24,09:00:00,-1.49,4.6,2.85,24.9
10-02-24,10:00:00,0.52,3.94,3.61,24.89
10-02-24,11:00:00,-3.08,4.59,3.11,24.88
10-02-24,12:00:00,-0.89,3.81,2.59,24.87
10-02-24,13:00:00,0.99,5.01,1.59,24.86
10-02-24,14:00:00,1.56,3.69,2.55,24.85
10-02-24,15:00:00,0.75,3.64,1.42,24.84
10-02-24,16:00:00,2.88,3.28,1.52,24.83
10-02-24,17:00:00,3.14,4.35,1.84,24.82
10-02-24,18:00:00,2.98,4.02,2.55,24.81
10-02-24,19:00:00,2.17,3.12,-0.75,24.8
10-02-24,20:00:00,5.95,5.85,1.5,24.78
10-02-24,21:00:00,4.29,3.56,2.71,24.78
10-02-24,22:00:00,-0.39,4.51,1.2,24.76
10-02-24,23:00:00,-0.17,3.3,1.98,24.76
11-02-24,00:00:00,5.07,3.42,1.01,24.75
11-02-24,01:00:00,2.24,5.86,3.17,24.73
11-02-24,02:00:00,1.31,3.47,3.02,24.73
11-02-24,03:00:00,-2.04,3.84,0.15,24.72
11-02-24,04:00:00,-0.95,5.28,0.96,24.7
11-02-24,05:00:00,2.11,3.81,1.23,24.7
11-02-24,06:00:00,-0.53,4.47,2.17,24.69
11-02-24,07:00:00,0.15,3.72,0.87,24.68
11-02-24,08:00:00,-5.68,5.83,3.22,24.66
11-02-24,09:00:00,-3.66,4.18,0.11,24.65
